TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,GrabbedVis1,GrabbedVis2,PinnedVis1,PinnedVis2,PinnedVis3,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,WaistPosition.x,WaistPosition.y,WaistPosition.z,WaistEulerAngles.x,WaistEulerAngles.y,WaistEulerAngles.z,LeftShoePosition.x,LeftShoePosition.y,LeftShoePosition.z,LeftShoeEulerAngles.x,LeftShoeEulerAngles.y,LeftShoeEulerAngles.z,RightShoePosition.x,RightShoePosition.y,RightShoePosition.z,RightShoeEulerAngles.x,RightShoeEulerAngles.y,RightShoeEulerAngles.z,LeftGripPressed,LeftTriggerPressed,LeftFootSliding,LeftFootPressed,RightGripPressed,RightTriggerPressed,RightFootSliding,RightFootPressed
16.76,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
16.78,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
16.82,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
16.84,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
16.88,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
16.9,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
16.94,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
16.96,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
16.98,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.02,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.04,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.06,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.1,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.12,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.14,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.18,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.2,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.22,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.26,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.28,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.3,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.34,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.36,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.4,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.44,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.46,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.48,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.52,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.54,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.58,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.6,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.62,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.66,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.68,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.7,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.74,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.76,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.8,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.82,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.86,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.88,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.92,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.94,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
17.98,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.04,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.06,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.08,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.12,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.14,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.16,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.2,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.22,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.26,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.28,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.3,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.34,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.36,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.4,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.42,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.46,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.48,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.5,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.54,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.56,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.58,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.62,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.64,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.66,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.7,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.72,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.74,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.78,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.8,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.82,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.86,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.88,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.92,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
18.94,1,Training,1,Shelves,Shelves,,,,,,-0.04644725,1.693795,0.07754043,281,12.1247,7.830338E-05,0.0762,0,0.3812,0,0,0,0.0762,0,0.3812,0,0,0,0,0,0,0,0,0,0,0,0,295.02,351.238,99.42301,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
