TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,Landmark1Name,Landmark2Name,Landmark3Name,Landmark4Name,Landmark5Name,Landmark6Name,Landmark1Pos,Landmark2Pos,Landmark3Pos,Landmark4Pos,Landmark5Pos,Landmark6Pos,Landmark1Rot,Landmark2Rot,Landmark3Rot,Landmark4Rot,Landmark5Rot,Landmark6Rot,Landmark1State,Landmark2State,Landmark3State,Landmark4State,Landmark5State,Landmark6State
0,1,Training,0,Shelves,Shelves,,,,
0.72,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.2557083;0.8870371;0.4757232),(-0.1386905;0.9087768;0.6822839),(-0.5603609;0.8993708;0.5929127),(0.2900844;0.9084048;0.6787547),(-0.8160602;0.8769259;0.379656),(0.8228568;0.8909266;0.5126892),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
0.74,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.2551584;0.8838792;0.4775449),(-0.1383922;0.9051994;0.6841057),(-0.5591558;0.8959749;0.5947344),(0.2894605;0.9048346;0.6805765),(-0.8143053;0.8739631;0.3814777),(0.8210872;0.8876936;0.514511),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
0.76,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.2546085;0.8807214;0.4793666),(-0.1380939;0.9016221;0.6859275),(-0.5579507;0.8925791;0.5965562),(0.2888367;0.9012644;0.6823983),(-0.8125504;0.8710003;0.3832994),(0.8193176;0.8844607;0.5163327),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
0.9,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.2507591;0.8495105;0.4937243),(-0.1374974;0.8843579;0.6913536),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.8002658;0.850261;0.3960515),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.24,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.8900676;0.723735),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.32,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.36,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.4,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.44,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.48,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.52,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.54,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.58,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.6,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
1.64,1,Training,0,Shelves,Shelves,Vis6,Vis2,Vis3,Vis4,Vis5,Vis1,(-0.270538;0.8435649;0.460005),(-0.1177186;0.884122;0.6900156),(-0.5531304;0.869231;0.605565),(0.287589;0.883744;0.6878721),(-0.7967559;0.8332745;0.4016453),(0.8087;0.855715;0.5289116),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),(79.99997;0;0),highlighting;,highlighting;,,highlighting;,,
