TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,LeftControllerPosition.x,LeftControllerPosition.y,LeftControllerPosition.z,LeftControllerEulerAngles.x,LeftControllerEulerAngles.y,LeftControllerEulerAngles.z,RightControllerPosition.x,RightControllerPosition.y,RightControllerPosition.z,RightControllerEulerAngles.x,RightControllerEulerAngles.y,RightControllerEulerAngles.z,WaistPosition.x,WaistPosition.y,WaistPosition.z,WaistEulerAngles.x,WaistEulerAngles.y,WaistEulerAngles.z,LeftShoePosition.x,LeftShoePosition.y,LeftShoePosition.z,LeftShoeEulerAngles.x,LeftShoeEulerAngles.y,LeftShoeEulerAngles.z,RightShoePosition.x,RightShoePosition.y,RightShoePosition.z,RightShoeEulerAngles.x,RightShoeEulerAngles.y,RightShoeEulerAngles.z,LeftGripPressed,LeftTriggerPressed,LeftFootSliding,LeftFootPressed,RightGripPressed,RightTriggerPressed,RightFootSliding,RightFootPressed
1.05331,1,Training,3,Floor,Body,-0.05830547,1.299685,-0.1620795,65.04152,211.5231,7.597061,-0.078,0,0.348,0,90,0,-0.04085341,0.6281042,-0.2912176,57.49926,150.5329,51.8126,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.108865,1,Training,3,Floor,Body,-0.06065831,1.292841,-0.1636451,65.65285,212.9122,9.128924,-0.078,0,0.348,0,90,0,-0.0307407,0.6183993,-0.2963551,56.25036,142.8327,51.37191,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.153308,1,Training,3,Floor,Body,-0.0630062,1.284168,-0.1658529,66.3457,212.5078,9.321702,-0.078,0,0.348,0,90,0,-0.03125008,0.6083226,-0.3008312,56.01875,145.0646,51.52354,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.208863,1,Training,3,Floor,Body,-0.06315568,1.282517,-0.1672869,66.90642,210.64,7.852601,-0.078,0,0.348,0,90,0,-0.04046354,0.6037634,-0.2987074,55.4361,148.3314,50.98131,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.264417,1,Training,3,Floor,Body,-0.06403511,1.279556,-0.1689019,67.71344,209.1085,6.391833,-0.078,0,0.348,0,90,0,-0.04654646,0.5995065,-0.3011552,57.47084,159.076,53.21022,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.319971,1,Training,3,Floor,Body,-0.06392658,1.281916,-0.1693971,67.64376,207.8976,5.627723,-0.078,0,0.348,0,90,0,-0.05532581,0.5981402,-0.3034895,58.62986,165.4645,53.14922,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.364415,1,Training,3,Floor,Body,-0.06354757,1.284296,-0.1707215,66.88743,207.0299,4.845586,-0.078,0,0.348,0,90,0,-0.05513548,0.5927579,-0.3036769,58.90111,162.9563,51.1869,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.419969,1,Training,3,Floor,Body,-0.06239793,1.288675,-0.1703184,66.72344,205.3411,3.88319,-0.078,0,0.348,0,90,0,-0.1230548,0.5786942,-0.2508954,60.5712,164.6827,34.72502,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.475523,1,Training,3,Floor,Body,-0.06146761,1.293878,-0.1700933,65.83532,204.3318,2.926941,-0.078,0,0.348,0,90,0,-0.13211,0.5927499,-0.2472318,61.31411,167.6281,19.27137,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.531078,1,Training,3,Floor,Body,-0.05967385,1.30025,-0.1669322,66.56973,203.9021,2.699729,-0.078,0,0.348,0,90,0,-0.1437687,0.6293153,-0.2557969,57.68792,167.6634,10.44928,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.586632,1,Training,3,Floor,Body,-0.05754897,1.310727,-0.1634579,65.57429,202.9002,1.997887,-0.078,0,0.348,0,90,0,-0.1515701,0.6636186,-0.2723892,51.63927,170.3321,8.704484,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.642186,1,Training,3,Floor,Body,-0.05553431,1.321678,-0.1592083,64.54533,200.7858,0.4729394,0.0402412,1.313515,0.0210979,23.50175,213.7718,77.30485,-0.166745,0.7388701,-0.3029225,39.88345,176.5065,7.315247,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.697741,1,Training,3,Floor,Body,-0.05308976,1.33686,-0.1528083,63.15961,198.0913,358.2484,-0.1618809,0.08711153,-0.5173287,31.89312,117.8759,304.8894,-0.184536,0.8071828,-0.3259507,27.06525,179.0319,6.693086,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.742184,1,Training,3,Floor,Body,-0.05114353,1.353464,-0.1457844,61.15384,196.8571,357.1533,0.08888563,0.3191953,-0.3309179,35.8086,137.7798,322.5941,-0.208247,0.916971,-0.3334385,11.87434,185.7824,9.700745,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.797738,1,Training,3,Floor,Body,-0.04804405,1.379497,-0.1327623,58.32576,194.7302,355.4404,0.09287553,0.4519815,-0.3331833,33.87466,149.4454,338.3337,-0.2146485,1.015189,-0.3342992,356.7344,187.0527,8.591718,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.853293,1,Training,3,Floor,Body,-0.04584604,1.401516,-0.1206479,55.74613,193.1633,354.1023,-0.01859321,0.6586463,-0.3761875,26.49898,159.4346,355.0313,-0.2120371,1.138294,-0.3025032,332.1963,187.175,10.46193,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.908847,1,Training,3,Floor,Body,-0.04295794,1.432017,-0.1006916,51.57715,190.4457,351.8366,-0.05475587,0.8487391,-0.366717,11.03744,170.7081,2.332648,-0.2060181,1.200292,-0.2979844,325.5441,192.3619,18.6278,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
1.964401,1,Training,3,Floor,Body,-0.0435935,1.451452,-0.08389482,48.56558,188.3818,350.4029,-0.05363373,0.9076218,-0.3700986,357.0714,179.1226,358.1487,-0.1955007,1.230995,-0.2912008,315.2417,202.9612,22.58443,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.019956,1,Training,3,Floor,Body,-0.04552713,1.476324,-0.0600321,45.32641,187.9557,349.5244,-0.06516109,0.9575112,-0.3541256,349.3346,179.5111,3.367404,-0.1914142,1.239562,-0.2801356,307.7026,217.6019,19.21157,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.064399,1,Training,3,Floor,Body,-0.04787596,1.500079,-0.03750244,42.18529,187.4353,349.0597,-0.05749439,0.9977185,-0.3376623,348.0485,177.2666,4.994126,-0.1993455,1.237439,-0.2877163,320.6594,221.2784,12.52531,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.119953,1,Training,3,Floor,Body,-0.048624,1.522791,-0.01527649,39.22589,186.237,348.6573,-0.04602054,1.034307,-0.3180939,347.4016,174.0717,9.363076,-0.1933103,1.258686,-0.301079,330.4742,207.8586,10.97587,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.164397,1,Training,3,Floor,Body,-0.04869755,1.544657,0.005743772,36.44361,184.3094,348.4117,-0.04036253,1.072766,-0.3035407,344.0091,173.9057,5.393884,-0.1754734,1.296067,-0.2726324,320.7031,204.5053,16.46136,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.219951,1,Training,3,Floor,Body,-0.04778069,1.562348,0.0255354,33.58548,181.9816,347.7723,-0.03575234,1.108315,-0.2791015,338.9119,176.6324,2.037953,-0.1727288,1.32552,-0.2385984,312.8724,209.06,10.67822,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.253284,1,Training,3,Floor,Body,-0.04811003,1.580372,0.04492885,29.6892,180.4634,347.8651,-0.02732984,1.129214,-0.2570291,333.7126,184.6965,357.2036,-0.1750315,1.339783,-0.2019429,307.2248,217.6617,0.4753589,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.286616,1,Training,3,Floor,Body,-0.04854364,1.600543,0.07181492,26.17243,179.1078,348.1642,-0.01658631,1.139665,-0.2418519,332.4786,186.8636,355.7452,-0.1750603,1.339959,-0.1854038,305.7164,216.9235,0.7725293,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.319949,1,Training,3,Floor,Body,-0.04965895,1.61133,0.0876579,24.53434,179.4398,348.9586,-0.0007636696,1.145414,-0.2147017,330.2575,180.5495,356.6655,-0.1729027,1.336063,-0.1697441,309.8073,211.0573,11.10915,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.353281,1,Training,3,Floor,Body,-0.05068495,1.624603,0.1094725,21.92682,179.4779,349.4029,0.009211563,1.14848,-0.195981,331.7929,179.4898,0.1017618,-0.1701228,1.32948,-0.1730173,316.3464,204.6958,21.83743,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.386614,1,Training,3,Floor,Body,-0.05099427,1.627289,0.1137334,21.5418,180.1353,349.6227,0.02351908,1.154105,-0.1752287,332.1915,176.927,4.974558,-0.1670749,1.320881,-0.1763176,324.251,198.6309,27.69532,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.419947,1,Training,3,Floor,Body,-0.0511375,1.636024,0.129809,20.50044,180.0001,350.335,0.04383492,1.175688,-0.1461734,331.9106,173.6435,6.264823,-0.1645555,1.314945,-0.170247,325.9897,196.9549,26.19623,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.46439,1,Training,3,Floor,Body,-0.05107962,1.641379,0.1405743,19.7516,179.8979,350.7849,0.04993231,1.17387,-0.1286507,331.7851,173.0987,2.509757,-0.1638252,1.313606,-0.1627457,326.2469,197.4466,25.4444,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.508834,1,Training,3,Floor,Body,-0.05050693,1.649552,0.1561136,18.2763,180.0065,351.1718,0.05709483,1.170356,-0.102855,332.733,172.4777,2.646308,-0.1606889,1.320472,-0.1542646,326.5524,197.8478,27.92969,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.542166,1,Training,3,Floor,Body,-0.0494795,1.659224,0.1774425,16.5717,179.9833,351.7256,0.05951687,1.171455,-0.08810169,332.6499,171.3071,4.096695,-0.1582585,1.334064,-0.1465324,325.8098,197.4359,25.87049,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.575499,1,Training,3,Floor,Body,-0.04871294,1.66526,0.1917912,15.68523,180.1367,352.0227,0.05888941,1.175573,-0.06567168,333.1138,171.2602,5.818737,-0.153081,1.352546,-0.1384674,325.8725,196.2194,27.44722,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.608831,1,Training,3,Floor,Body,-0.04726708,1.674993,0.2168716,13.88972,180.5405,352.6205,0.05198694,1.181321,-0.05892652,331.2803,174.0225,3.515488,-0.1505621,1.364152,-0.1338814,325.523,195.2358,27.89639,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.642164,1,Training,3,Floor,Body,-0.04664836,1.678163,0.2253587,13.43803,180.8265,352.8286,0.04797932,1.18878,-0.0470984,329.0061,175.4408,2.664846,-0.1488572,1.376511,-0.1249055,325.8144,195.6636,26.24685,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.675497,1,Training,3,Floor,Body,-0.04525478,1.682564,0.2368207,12.96567,181.3725,352.8183,0.0427125,1.196841,-0.03586036,325.048,176.7525,2.930964,-0.1453298,1.39019,-0.1102614,325.4291,195.2795,24.66226,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.71994,1,Training,3,Floor,Body,-0.04375803,1.686376,0.2481614,12.60649,181.8674,353.0079,0.04152491,1.199286,-0.03170705,323.997,177.3646,2.10472,-0.1416681,1.392989,-0.09854349,325.1567,193.6717,23.87831,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.753273,1,Training,3,Floor,Body,-0.04158479,1.688198,0.2578704,12.77282,182.2172,353.4396,0.04532912,1.205309,-0.02681506,323.222,174.0701,5.238241,-0.1390946,1.394649,-0.07922301,324.5331,193.4014,24.36981,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.786605,1,Training,3,Floor,Body,-0.03914986,1.688882,0.2662145,13.32841,182.4323,353.9574,0.05278391,1.210822,-0.02183813,320.8992,169.3995,12.30225,-0.137937,1.390882,-0.0594942,324.5771,192.8387,25.79254,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.819938,1,Training,3,Floor,Body,-0.03689813,1.689679,0.2729124,13.55105,182.716,354.5583,0.05664466,1.215764,-0.01748919,317.0556,167.1289,12.60861,-0.1387107,1.381448,-0.0450826,326.0854,193.1796,25.55944,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.853271,1,Training,3,Floor,Body,-0.03469701,1.68915,0.2781287,14.08983,183.0359,355.1466,0.06136554,1.222297,-0.01313156,314.4686,163.6416,13.84513,-0.1393621,1.363878,-0.02588761,328.8672,193.1978,25.23153,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.886603,1,Training,3,Floor,Body,-0.03161978,1.68922,0.2862734,14.9921,183.4003,355.8753,0.05976301,1.221754,-0.01755941,315.5808,163.4067,15.17782,-0.1401727,1.352584,-0.01962191,331.0565,192.6882,23.32905,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.919936,1,Training,3,Floor,Body,-0.03014755,1.688752,0.2895366,15.65734,183.4271,355.9933,0.06083018,1.218269,-0.02015865,316.3189,162.7758,19.07421,-0.1431486,1.336964,-0.01036859,334.7502,195.19,19.03121,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.964379,1,Training,3,Floor,Body,-0.0274036,1.688542,0.2932918,16.34754,183.16,356.34,0.06094522,1.2154,-0.01967919,316.2657,164.1442,16.51526,-0.1446124,1.317086,0.004108757,338.9342,197.4936,15.81232,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
2.997712,1,Training,3,Floor,Body,-0.02324265,1.689138,0.2977848,16.82776,182.4982,356.6392,0.05916277,1.215327,-0.01910257,316.5274,165.2867,14.98761,-0.1412766,1.306238,0.01460665,341.0586,196.5067,16.61912,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.031044,1,Training,3,Floor,Body,-0.01953954,1.689357,0.2995494,17.01622,181.3125,356.8886,0.05750323,1.213402,-0.01928169,317.375,167.096,15.67786,-0.1387857,1.291049,0.02966881,346.4454,195.6552,13.05239,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.064377,1,Training,3,Floor,Body,-0.01582694,1.689281,0.3009798,17.09371,179.7817,357.428,0.05532189,1.21506,-0.01853085,318.0238,169.348,14.54345,-0.1361131,1.283232,0.03864011,347.1709,194.4536,12.05572,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.097709,1,Training,3,Floor,Body,-0.01173753,1.688848,0.3015622,17.04193,177.3538,357.9487,0.05285794,1.215672,-0.01725566,318.0681,171.2521,12.63399,-0.1327642,1.276194,0.04925069,347.7514,193.7596,11.54716,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.131042,1,Training,3,Floor,Body,-0.007865869,1.688215,0.3016201,16.97148,174.921,358.3027,0.05209327,1.216545,-0.01487494,318.1835,171.8563,12.41234,-0.1315181,1.272235,0.05710015,347.0667,193.6394,11.68286,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.164375,1,Training,3,Floor,Body,-0.004941545,1.686433,0.301514,17.27886,172.3878,358.5724,0.05187421,1.216462,-0.01251864,318.8096,171.5326,11.76558,-0.1291942,1.268332,0.06799126,345.2735,193.6123,12.9701,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.197707,1,Training,3,Floor,Body,-0.0003276244,1.684162,0.3004018,17.77798,169.269,358.8304,0.05214076,1.218348,-0.01165646,319.0713,171.8195,10.5416,-0.1290459,1.269304,0.07127252,342.9164,194.5332,13.71242,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.23104,1,Training,3,Floor,Body,0.0006153211,1.682386,0.2993913,18.51104,167.8771,358.8553,0.05199412,1.221923,-0.009070396,319.2095,171.5017,12.37822,-0.1293735,1.269262,0.0744921,341.0701,196.8967,13.42673,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.264372,1,Training,3,Floor,Body,0.002195783,1.679433,0.2980791,19.64841,165.8761,358.9157,0.05234971,1.224697,-0.006131828,318.6007,171.687,11.90956,-0.1287135,1.268712,0.07545713,340.0768,198.4538,13.77826,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.297705,1,Training,3,Floor,Body,0.003420606,1.676147,0.2962781,20.88325,164.1634,358.903,0.05105051,1.227063,-0.002359211,317.0625,173.0732,8.837115,-0.1264115,1.267523,0.07401824,340.0113,198.5128,13.7368,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.331038,1,Training,3,Floor,Body,0.004268788,1.67209,0.2943074,22.52537,162.6856,358.8868,0.04885698,1.2278,0.001787484,315.5484,174.1828,5.843698,-0.124386,1.266288,0.07126468,340.4223,198.4915,13.97538,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.375481,1,Training,3,Floor,Body,0.005003877,1.667891,0.2920488,24.08498,161.2213,358.714,0.04887628,1.230544,0.007401228,312.6914,174.754,7.075932,-0.1230552,1.26405,0.06930238,340.41,198.8586,14.78223,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.431036,1,Training,3,Floor,Body,0.005028091,1.663937,0.2898026,25.45745,160.069,358.4324,0.05179919,1.231416,0.01454896,310.5041,168.6752,11.22313,-0.121818,1.256918,0.06820285,340.7261,198.2412,14.69944,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.475479,1,Training,3,Floor,Body,0.006118573,1.657764,0.2853574,27.40204,158.2477,357.6588,0.05143993,1.227238,0.01476991,314.4535,164.1489,9.644276,-0.1219788,1.249754,0.06819984,342.2168,197.5453,13.43995,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.519922,1,Training,3,Floor,Body,0.005063929,1.655397,0.282931,28.15989,158.1058,357.2436,0.04501651,1.215944,0.009853393,321.5693,166.2512,359.5538,-0.1205545,1.235119,0.06853724,346.0139,198.5934,11.93646,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
3.553255,1,Training,3,Floor,Body,0.003708892,1.649505,0.2765816,29.85722,157.5585,356.2237,0.03176844,1.210959,0.001331449,323.6793,179.4672,354.2387,-0.11484,1.23029,0.0697431,349.0224,196.369,10.2432,0,0,0,0,0,0,0,0,0,270,264.821,0,0.185,0.051,0.27,295.0201,351.2376,99.42271,False,False,False,False,False,False,False,False
